opportunity_id,account_id,stage,amount,created_date,close_date,is_closed_won
12275,1588,Qualification,17288,2024-05-14,2025-03-11,False
12276,3012,Proposal,26398,2024-10-02,2025-04-21,False
12277,2547,Prospecting,14694,2024-06-29,2025-04-18,False
12278,1294,Proposal,16191,2024-11-27,2025-03-27,False
12279,2985,Qualification,22051,2025-01-05,2025-06-04,False
12280,2247,Closed Won,14737,2024-01-05,2024-04-01,True
12281,2548,Prospecting,29251,2025-06-11,2025-03-10,False
12282,4117,Proposal,9147,2024-01-17,2024-06-04,False
12283,2690,Proposal,23643,2024-06-15,2024-10-06,False
12284,2136,Negotiation,37314,2024-04-20,2025-02-18,False
12285,2256,Proposal,41999,2024-05-07,2024-10-12,False
12286,3064,Negotiation,22467,2024-01-06,2024-05-29,False
12287,1359,Negotiation,38808,2024-12-08,2024-10-15,False
12288,4294,Closed Won,5752,2024-10-18,2024-02-09,True
12289,3913,Qualification,5849,2024-03-25,2025-03-20,False
12290,1699,Proposal,6642,2024-09-06,2025-03-28,False
12291,1447,Closed Won,5600,2024-08-27,2025-02-04,True
12292,3903,Closed Lost,24786,2025-03-12,2025-08-14,False
12293,3412,Closed Won,24183,2024-10-15,2024-04-20,True
12294,1674,Proposal,5132,2025-05-02,2025-04-21,False
12295,2007,Qualification,35076,2025-04-13,2025-01-21,False
12296,2349,Proposal,30691,2024-05-04,2024-12-31,False
12297,3514,Negotiation,14931,2024-09-24,2025-01-24,False
12298,3461,Proposal,11633,2024-01-20,2025-01-25,False
12299,4526,Proposal,41777,2024-08-15,2024-11-17,False
12300,1585,Closed Won,38881,2025-03-09,2025-02-04,True
12301,2256,Proposal,5044,2025-03-07,2025-01-29,False
12302,2247,Closed Won,39199,2025-02-06,2025-03-06,True
12303,1993,Proposal,28363,2024-06-29,2025-07-01,False
12304,4902,Qualification,5582,2024-07-07,2024-02-03,False
12305,2435,Proposal,18374,2025-01-05,2024-12-18,False
12306,1571,Negotiation,5308,2024-07-09,2025-05-09,False
12307,3382,Prospecting,25301,2024-01-29,2024-12-23,False
12308,2245,Qualification,12793,2024-05-16,2025-01-05,False
12309,3084,Closed Lost,5620,2025-06-15,2024-03-25,False
12310,1988,Qualification,33883,2024-08-09,2024-05-17,False
12311,1277,Proposal,41534,2024-08-10,2024-03-29,False
12312,2219,Proposal,41960,2024-09-07,2024-12-24,False
12313,3963,Proposal,10093,2024-03-27,2025-08-06,False
12314,2887,Negotiation,26259,2024-10-05,2025-04-30,False
12315,1483,Qualification,24655,2024-05-31,2024-05-13,False
12316,2265,Proposal,37005,2024-12-15,2024-05-29,False
12317,4395,Proposal,35629,2024-08-19,2024-08-24,False
12318,1730,Negotiation,27610,2024-06-14,2025-01-26,False
12319,3239,Prospecting,25602,2024-04-25,2024-09-26,False
12320,2040,Proposal,24409,2025-03-08,2025-07-26,False
12321,3571,Qualification,15110,2024-03-05,2024-06-16,False
12322,1917,Qualification,10073,2024-10-26,2025-06-24,False
12323,3448,Qualification,39310,2024-08-11,2024-08-19,False
12324,4977,Qualification,19282,2024-02-05,2024-12-20,False
12325,1885,Closed Won,14195,2024-03-01,2024-03-25,True
12326,3752,Qualification,5537,2024-03-27,2024-03-06,False
12327,1021,Closed Lost,21138,2025-01-16,2025-04-12,False
12328,1473,Closed Lost,28207,2024-08-27,2024-08-24,False
12329,4191,Proposal,24619,2024-11-22,2025-03-16,False
12330,3257,Prospecting,28845,2024-11-06,2024-08-27,False
12331,3353,Proposal,28310,2024-04-13,2024-11-25,False
12332,4341,Negotiation,41899,2025-05-18,2025-04-20,False
12333,1703,Proposal,34562,2024-07-18,2025-03-31,False
12334,1686,Prospecting,32036,2025-01-09,2024-08-01,False
12335,1284,Proposal,12697,2025-02-11,2024-12-03,False
12336,1715,Closed Won,21513,2024-12-05,2024-04-29,True
12337,4747,Negotiation,7145,2024-09-28,2024-05-06,False
12338,1762,Qualification,31818,2025-04-17,2024-10-22,False
12339,2250,Negotiation,34544,2024-04-12,2024-12-24,False
12340,1947,Qualification,17100,2024-04-13,2024-09-29,False
12341,3428,Qualification,24104,2025-04-07,2025-07-22,False
12342,3507,Closed Won,8067,2024-09-18,2024-06-20,True
12343,2030,Qualification,40963,2025-06-18,2024-03-15,False
12344,1028,Qualification,34728,2024-02-11,2024-02-04,False
12345,1906,Prospecting,36317,2024-02-22,2024-05-05,False
12346,4104,Closed Won,35416,2024-09-02,2024-06-10,True
12347,4717,Negotiation,6509,2024-09-09,2025-07-27,False
12348,3926,Negotiation,25400,2024-08-09,2025-08-08,False
12349,3126,Negotiation,10533,2024-11-21,2025-07-20,False
12350,4999,Qualification,18670,2025-03-22,2025-07-03,False
12351,3994,Proposal,7932,2025-03-08,2025-01-25,False
12352,3506,Proposal,40784,2024-01-07,2024-12-02,False
12353,1569,Prospecting,27723,2024-09-02,2024-12-20,False
12354,3006,Proposal,4719,2024-11-02,2025-02-12,False
12355,4609,Closed Lost,4074,2024-11-27,2024-09-26,False
12356,4553,Prospecting,30498,2025-01-27,2025-01-24,False
12357,2453,Qualification,35345,2025-01-20,2025-06-29,False
12358,1737,Qualification,24541,2024-02-24,2024-11-25,False
12359,4356,Qualification,38917,2024-11-03,2024-08-28,False
12360,1515,Closed Lost,30028,2024-01-16,2025-02-08,False
12361,3000,Proposal,33545,2024-12-10,2025-03-19,False
12362,4170,Proposal,18033,2024-07-02,2024-05-22,False
12363,3444,Negotiation,35673,2025-02-13,2024-07-19,False
12364,4560,Qualification,34974,2024-07-15,2025-02-12,False
12365,1038,Proposal,27097,2024-11-03,2024-07-12,False
12366,4342,Proposal,40975,2025-05-02,2024-07-15,False
12367,1886,Proposal,31608,2024-02-18,2024-07-07,False
12368,3844,Closed Lost,27525,2024-01-18,2024-11-11,False
12369,3204,Negotiation,19043,2024-12-31,2024-08-25,False
12370,2098,Proposal,15725,2025-04-28,2024-10-09,False
12371,3931,Closed Won,40704,2024-08-20,2024-05-28,True
12372,2823,Qualification,41383,2024-02-07,2024-02-18,False
12373,4201,Prospecting,33483,2025-06-01,2025-03-02,False
12374,2710,Qualification,11265,2024-06-03,2025-08-23,False
12375,1973,Qualification,26763,2024-01-09,2024-03-23,False
12376,4155,Proposal,14116,2024-10-09,2025-05-15,False
12377,4093,Negotiation,19733,2024-11-13,2024-07-12,False
12378,4530,Closed Lost,29502,2024-01-20,2024-12-10,False
12379,2562,Proposal,41420,2025-04-10,2025-06-21,False
12380,4778,Proposal,13247,2024-12-03,2025-06-09,False
12381,3896,Prospecting,27840,2024-05-02,2025-05-13,False
12382,4453,Prospecting,25058,2025-03-19,2025-06-27,False
12383,3795,Proposal,38929,2024-01-16,2024-04-18,False
12384,4511,Proposal,22635,2024-08-11,2024-07-19,False
12385,4675,Closed Won,29628,2024-03-20,2025-02-22,True
12386,1988,Qualification,35362,2024-11-26,2024-11-19,False
12387,1020,Prospecting,24953,2024-03-02,2024-04-22,False
12388,3350,Proposal,23128,2025-05-26,2024-12-22,False
12389,1868,Qualification,16061,2024-07-18,2024-12-08,False
12390,1083,Prospecting,10041,2024-07-23,2024-12-07,False
12391,4845,Negotiation,16673,2025-06-05,2024-07-22,False
12392,2682,Prospecting,25059,2025-04-08,2025-04-01,False
12393,2976,Negotiation,38328,2025-02-01,2024-02-03,False
12394,4524,Qualification,21548,2024-04-17,2024-05-10,False
12395,2410,Qualification,19078,2025-01-16,2025-02-24,False
12396,2530,Proposal,9419,2024-12-01,2025-02-10,False
12397,4328,Closed Won,39490,2024-07-08,2024-04-25,True
12398,1569,Proposal,14550,2024-10-04,2024-03-01,False
12399,4963,Negotiation,34337,2024-03-16,2025-02-22,False
12400,1933,Prospecting,5468,2024-09-07,2025-05-10,False
12401,4598,Negotiation,28309,2024-04-21,2024-07-04,False
12402,4233,Qualification,4808,2025-01-23,2024-08-02,False
12403,2980,Negotiation,28747,2024-06-05,2024-07-08,False
12404,4234,Proposal,10719,2025-03-16,2024-07-23,False
12405,2855,Closed Lost,20363,2024-01-19,2025-05-12,False
12406,4056,Proposal,32718,2024-03-27,2024-10-14,False
12407,1792,Prospecting,32801,2024-12-11,2025-08-22,False
12408,1791,Prospecting,41841,2025-03-09,2024-04-28,False
12409,4595,Closed Won,12012,2024-04-26,2024-12-06,True
12410,2809,Proposal,22029,2024-07-18,2025-05-20,False
12411,2294,Negotiation,4767,2024-01-09,2024-09-02,False
12412,3539,Qualification,7895,2024-05-15,2024-02-17,False
12413,3255,Qualification,19332,2024-01-03,2025-05-07,False
12414,4610,Prospecting,18621,2025-05-21,2025-06-07,False
12415,2607,Closed Lost,15334,2024-04-02,2024-09-16,False
12416,2083,Negotiation,22174,2024-08-10,2025-07-10,False
12417,3477,Closed Lost,37653,2024-02-17,2024-04-14,False
12418,1984,Qualification,40674,2024-12-09,2024-05-17,False
12419,2680,Negotiation,41260,2024-04-25,2025-05-24,False
12420,4676,Negotiation,6073,2024-05-20,2025-02-09,False
12421,4380,Qualification,10269,2024-09-19,2025-02-26,False
12422,1519,Closed Won,21194,2025-06-21,2024-12-25,True
12423,1590,Closed Lost,30811,2024-01-02,2024-11-05,False
12424,2050,Closed Won,10841,2024-04-22,2024-05-05,True
12425,2709,Negotiation,38800,2025-05-26,2024-07-13,False
12426,4633,Qualification,13699,2025-03-13,2024-02-27,False
12427,3035,Qualification,14762,2024-07-21,2024-05-15,False
12428,3246,Closed Lost,6147,2024-04-24,2024-06-01,False
12429,3434,Prospecting,37383,2025-05-24,2024-11-13,False
12430,1348,Negotiation,37715,2024-03-04,2025-06-03,False
12431,1959,Negotiation,6013,2024-10-28,2025-08-20,False
12432,2963,Negotiation,24081,2025-01-16,2025-01-15,False
12433,1692,Closed Lost,20874,2025-04-05,2024-07-21,False
12434,2559,Qualification,41755,2024-04-19,2024-03-08,False
12435,4899,Qualification,12733,2024-10-02,2024-08-18,False
12436,1377,Prospecting,13479,2024-11-10,2025-04-27,False
12437,3946,Proposal,13825,2024-08-03,2025-05-27,False
12438,3963,Qualification,25304,2024-01-06,2025-07-11,False
12439,4629,Qualification,39694,2024-06-02,2024-05-31,False
12440,1526,Closed Won,19635,2024-08-16,2025-08-12,True
12441,4224,Closed Lost,24760,2025-04-06,2025-02-09,False
12442,3781,Qualification,13490,2025-06-09,2025-07-25,False
12443,3253,Proposal,25252,2025-03-22,2025-06-19,False
12444,3502,Closed Lost,10862,2025-04-21,2025-06-25,False
12445,4344,Prospecting,8423,2024-04-22,2024-11-15,False
12446,4965,Prospecting,14450,2024-08-28,2024-02-26,False
12447,2259,Qualification,38841,2024-09-06,2024-03-26,False
12448,2875,Proposal,26554,2025-04-23,2025-07-03,False
12449,2763,Qualification,35826,2024-02-02,2025-01-23,False
12450,1520,Closed Lost,10825,2024-09-27,2025-05-21,False
12451,2701,Proposal,16454,2025-03-29,2024-08-07,False
12452,2016,Proposal,28251,2024-04-06,2024-04-27,False
12453,4003,Qualification,24648,2024-03-26,2024-02-20,False
12454,4902,Proposal,28530,2025-06-01,2024-12-22,False
12455,3773,Negotiation,16516,2024-12-05,2025-04-09,False
12456,2013,Negotiation,12558,2024-02-05,2025-04-11,False
12457,3548,Negotiation,12719,2025-03-01,2025-08-12,False
12458,1116,Proposal,8886,2024-12-09,2025-03-17,False
12459,3433,Closed Lost,32185,2024-11-08,2024-02-27,False
12460,2367,Closed Won,41387,2024-01-17,2025-02-28,True
12461,1583,Negotiation,25575,2025-05-06,2024-04-05,False
12462,1394,Prospecting,14100,2024-10-19,2024-06-09,False
12463,2087,Prospecting,11856,2024-10-17,2024-12-28,False
12464,4788,Qualification,32804,2024-09-18,2024-11-02,False
12465,3768,Negotiation,39790,2024-03-05,2025-01-10,False
12466,1071,Proposal,34988,2024-08-25,2024-09-19,False
12467,4860,Proposal,14912,2024-05-25,2025-06-13,False
12468,1273,Closed Won,26368,2024-03-16,2024-07-25,True
12469,3013,Closed Won,5770,2024-12-08,2025-01-05,True
12470,2343,Closed Lost,16305,2024-10-09,2024-08-19,False
12471,1337,Qualification,13969,2024-08-12,2025-03-27,False
12472,2389,Negotiation,16404,2024-11-02,2025-01-30,False
12473,4566,Qualification,12989,2024-03-05,2025-06-16,False
12474,1606,Qualification,39983,2024-06-07,2024-11-27,False
12475,1165,Qualification,23360,2024-07-07,2024-06-09,False
12476,2567,Qualification,24121,2024-03-24,2024-09-12,False
12477,3058,Proposal,30287,2024-08-14,2024-08-15,False
12478,2324,Closed Won,38160,2024-11-03,2024-07-01,True
12479,1728,Prospecting,10789,2024-06-12,2024-10-20,False
12480,3848,Negotiation,31181,2025-02-14,2024-10-07,False
12481,3043,Proposal,18385,2025-05-15,2024-11-17,False
12482,1101,Qualification,21061,2024-11-16,2025-01-16,False
12483,4496,Proposal,4105,2025-05-25,2024-11-06,False
12484,2415,Qualification,25137,2024-12-23,2024-10-15,False
12485,1778,Proposal,38714,2024-11-23,2024-07-27,False
12486,1213,Proposal,9544,2024-02-13,2025-07-08,False
12487,4762,Qualification,17275,2024-07-05,2024-11-28,False
12488,2111,Prospecting,38550,2024-06-05,2025-07-26,False
12489,2576,Proposal,23641,2024-06-13,2024-04-17,False
12490,3448,Closed Lost,10213,2024-10-19,2024-12-24,False
12491,3635,Qualification,18485,2024-08-02,2024-12-26,False
12492,3936,Negotiation,19605,2024-12-25,2024-10-12,False
12493,4117,Negotiation,41637,2024-07-16,2025-06-11,False
12494,2695,Closed Lost,24390,2024-02-23,2025-01-15,False
12495,4534,Closed Won,13867,2024-07-29,2024-06-12,True
12496,1591,Proposal,7981,2024-04-17,2025-03-12,False
12497,2333,Negotiation,13493,2024-09-18,2025-08-23,False
12498,2109,Closed Won,9682,2024-11-23,2024-09-12,True
12499,3139,Proposal,9782,2024-06-13,2025-01-11,False
